Original_Log,Cleaned_Log,Cluster_ID,Category
"2016-09-29 02:04:38, Info                  CBS    Read out cached package applicability for package: Package_for_KB3010788~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:38, Info                  CBS    Session: 30546354_3344683485 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:38, Info                  CBS    Read out cached package applicability for package: Package_for_KB982018~31bf3856ad364e35~amd64~~6.1.3.2, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:38, Info                  CBS    Session: 30546354_3345573536 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:38, Info                  CBS    Read out cached package applicability for package: Package_for_KB2705219~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:38, Info                  CBS    Session: 30546354_3345633540 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:38, Info                  CBS    Session: 30546354_3347003618 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:39, Info                  CBS    Read out cached package applicability for package: Package_for_KB3004375~31bf3856ad364e35~amd64~~6.1.3.1, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:39, Info                  CBS    Session: 30546354_3350523820 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:39, Info                  CBS    Read out cached package applicability for package: Package_for_KB3138378~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:39, Info                  CBS    Session: 30546354_3350703830 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:39, Info                  CBS    Read out cached package applicability for package: Package_for_KB2506928~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:39, Info                  CBS    Session: 30546354_3350783834 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:39, Info                  CBS    Read out cached package applicability for package: Package_for_KB2799926~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:39, Info                  CBS    Session: 30546354_3350953844 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:39, Info                  CBS    Read out cached package applicability for package: Package_for_KB2491683~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:39, Info                  CBS    Session: 30546354_3351103853 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:39, Info                  CBS    Read out cached package applicability for package: Package_for_KB2654428~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:39, Info                  CBS    Session: 30546354_3351293864 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:39, Info                  CBS    Read out cached package applicability for package: Package_for_KB3004361~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:39, Info                  CBS    Session: 30546354_3351423871 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:39, Info                  CBS    Read out cached package applicability for package: Package_for_KB3108371~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:39, Info                  CBS    Session: 30546354_3351723888 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:39, Info                  CBS    Read out cached package applicability for package: Package_for_KB2892074~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:39, Info                  CBS    Session: 30546354_3352763948 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:39, Info                  CBS    Read out cached package applicability for package: Package_for_KB2973351~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:39, Info                  CBS    Session: 30546354_3355304093 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:39, Info                  CBS    Read out cached package applicability for package: Package_for_KB2729094~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:39, Info                  CBS    Session: 30546354_3355724117 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:39, Info                  CBS    Read out cached package applicability for package: Package_for_KB2511455~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:39, Info                  CBS    Session: 30546354_3355864125 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:39, Info                  CBS    Read out cached package applicability for package: Package_for_KB2564958~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:39, Info                  CBS    Session: 30546354_3356114139 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
